,SPX,NKY,KOSPI,HSI,TWSE,UKX,AS51
2015-10-01,1923.82,17722.42,1979.32,20846.3,8295.94,6072.47,5112.141
2015-10-02,1951.36,17725.13,1969.68,21506.09,8305.03,6129.98,5052.017
2015-10-05,1987.05,18005.49,1978.25,21854.5,8352.36,6298.92,5150.534
2015-10-06,1979.92,18186.1,1990.65,21831.62,8394.1,6326.16,5167.402
2015-10-07,1995.83,18322.98,2005.84,22515.76,8495.23,6336.35,5197.874
2015-10-08,2013.43,18141.17,2019.53,22354.91,8445.96,6374.82,5210.4
2015-10-09,2014.89,18438.67,2019.53,22458.8,8445.96,6416.16,5279.689
2015-10-12,2017.46,18438.67,2021.63,22730.93,8573.72,6371.18,5232.867
2015-10-13,2003.69,18234.74,2019.05,22600.46,8567.92,6342.28,5202.854
2015-10-14,1994.24,17891.0,2009.55,22439.91,8522.51,6269.61,5197.251
2015-10-15,2023.86,18096.9,2033.27,22888.17,8601.52,6338.67,5230.045
2015-10-16,2033.11,18291.8,2030.26,23067.37,8604.95,6378.04,5268.209
2015-10-19,2033.66,18131.23,2030.27,23075.61,8631.5,6352.33,5269.709
2015-10-20,2030.77,18207.15,2039.36,22989.22,8653.6,6345.13,5235.574
2015-10-21,2018.94,18554.28,2042.98,22989.22,8609.23,6348.42,5248.305
2015-10-22,2052.51,18435.87,2023.0,22845.37,8608.46,6376.28,5263.844
2015-10-23,2075.15,18825.3,2040.4,23151.94,8673.81,6444.08,5351.565
2015-10-26,2071.18,18947.12,2048.08,23116.25,8745.36,6417.02,5347.993
2015-10-27,2065.89,18777.04,2044.65,23142.73,8701.32,6365.27,5346.152
2015-10-28,2090.35,18903.02,2042.51,22956.57,8665.99,6437.8,5335.223
2015-10-29,2089.41,18935.71,2034.16,22819.94,8571.08,6395.8,5266.857
2015-10-30,2079.36,19083.1,2029.47,22640.04,8554.31,6361.09,5239.439
2015-11-02,2104.05,18683.24,2035.24,22370.04,8614.77,6361.8,5165.751
2015-11-03,2109.79,18683.24,2048.4,22568.43,8713.19,6383.61,5239.216
2015-11-04,2102.31,18926.91,2052.77,23053.57,8857.02,6412.88,5242.293
2015-11-05,2099.93,19116.41,2049.41,23051.04,8850.18,6364.9,5192.971
2015-11-06,2099.2,19265.6,2041.07,22867.33,8693.57,6353.83,5215.008
2015-11-09,2078.58,19642.74,2025.7,22726.77,8642.48,6295.16,5119.494
2015-11-10,2081.72,19671.26,1996.59,22401.7,8536.9,6275.28,5099.233
2015-11-11,2075.0,19691.39,1997.27,22352.17,8415.01,6297.2,5122.624
2015-11-12,2045.97,19697.77,1993.36,22888.92,8428.09,6178.68,5125.692
2015-11-13,2023.04,19596.91,1973.29,22396.14,8329.5,6118.28,5051.255
2015-11-16,2053.19,19393.69,1943.02,22010.82,8295.4,6146.38,5003.818
2015-11-17,2050.44,19630.63,1963.58,22264.25,8419.42,6268.76,5118.243
2015-11-18,2083.58,19649.18,1962.88,22188.26,8340.47,6278.97,5133.113
2015-11-19,2081.24,19859.81,1988.91,22500.22,8477.2,6329.93,5242.566
2015-11-20,2089.17,19879.81,1989.86,22754.72,8465.45,6334.63,5256.144
2015-11-23,2086.59,19879.81,2003.7,22665.9,8485.73,6305.49,5276.422
2015-11-24,2089.14,19924.89,2016.29,22587.63,8400.14,6277.23,5226.389
2015-11-25,2088.87,19847.58,2009.42,22498.0,8386.13,6337.64,5193.681
2015-11-27,2090.11,19883.94,2028.99,22068.32,8398.4,6375.15,5202.584
2015-11-30,2080.41,19747.47,1991.97,21996.42,8320.61,6356.09,5166.518
2015-12-01,2102.63,20012.4,2023.93,22381.35,8463.3,6395.65,5266.139
2015-12-02,2079.51,19938.13,2009.29,22479.69,8457.4,6420.93,5258.339
2015-12-03,2049.62,19939.9,1994.07,22417.01,8456.06,6275.0,5227.717
2015-12-04,2091.69,19504.48,1974.4,22235.89,8398.6,6238.29,5151.607
2015-12-07,2077.07,19698.15,1963.67,22203.22,8454.27,6223.52,5155.697
2015-12-08,2063.59,19492.6,1949.04,21905.13,8343.86,6135.22,5108.605
2015-12-09,2047.62,19301.07,1948.24,21803.76,8229.62,6126.68,5080.453
2015-12-10,2052.23,19046.55,1952.07,21704.61,8216.17,6088.05,5037.717
2015-12-11,2012.37,19230.48,1948.62,21464.05,8115.89,5952.78,5029.45
2015-12-14,2021.94,18883.42,1927.82,21309.85,8040.16,5874.06,4928.598
2015-12-15,2043.41,18565.9,1932.97,21274.37,8073.35,6017.79,4909.555
2015-12-16,2073.07,19049.91,1969.4,21701.21,8184.66,6061.19,5028.447
2015-12-17,2041.89,19353.56,1977.96,21872.06,8319.67,6102.54,5102.008
2015-12-18,2005.55,18986.8,1975.32,21755.56,8257.32,6052.42,5106.659
2015-12-21,2021.15,18916.02,1981.19,21791.68,8282.17,6034.84,5109.049
2015-12-22,2038.97,18886.7,1992.56,21830.02,8292.74,6083.1,5116.691
2015-12-23,2064.29,18886.7,1999.22,22040.59,8315.7,6240.98,5141.779
2015-12-24,2060.99,18789.69,1990.65,22138.13,8324.36,6254.64,5207.649
2015-12-28,2056.5,18873.35,1964.06,21919.62,8358.49,6254.64,5207.649
2015-12-29,2078.36,18982.23,1966.31,21999.62,8293.91,6314.57,5267.344
2015-12-30,2063.36,19033.71,1961.31,21882.15,8279.99,6274.05,5319.942
2015-12-31,2043.94,19033.71,1961.31,21914.4,8338.06,6242.32,5295.859
2016-01-04,2012.66,18450.98,1918.76,21327.12,8114.26,6093.43,5270.475
2016-01-05,2016.71,18374.0,1930.53,21188.72,8075.11,6137.24,5184.434
2016-01-06,1990.26,18191.32,1925.43,20980.81,7990.39,6073.38,5123.134
2016-01-07,1943.09,17767.34,1904.33,20333.34,7852.06,5954.08,5010.34
2016-01-08,1922.03,17697.96,1917.62,20453.71,7893.97,5912.44,4990.839
2016-01-11,1923.67,17697.96,1894.84,19888.5,7788.42,5871.83,4932.237
2016-01-12,1938.68,17218.96,1890.86,19711.76,7768.45,5929.24,4925.132
2016-01-13,1890.28,17715.63,1916.28,19934.88,7824.61,5960.97,4987.44
2016-01-14,1921.84,17240.95,1900.01,19817.41,7742.88,5918.23,4909.383
2016-01-15,1880.33,17147.11,1878.87,19520.77,7762.01,5804.1,4892.801
2016-01-19,1881.33,17048.37,1889.64,19635.81,7854.88,5876.8,4903.069
2016-01-20,1859.33,16416.19,1845.45,18886.3,7699.12,5673.58,4841.526
2016-01-21,1868.99,16017.26,1840.53,18542.15,7664.01,5773.79,4864.004
2016-01-22,1906.9,16958.53,1879.43,19080.51,7756.18,5900.01,4915.953
2016-01-25,1877.08,17110.91,1893.43,19340.14,7894.15,5877.0,5006.564
2016-01-26,1903.63,16708.9,1871.69,18860.8,7828.67,5911.46,5006.564
2016-01-27,1882.95,17163.92,1897.87,19052.45,7849.83,5990.37,4946.441
2016-01-28,1893.36,17041.45,1906.94,19195.83,7905.1,5931.78,4976.164
2016-01-29,1940.24,17518.3,1912.06,19683.11,8080.6,6083.79,5005.524
2016-02-01,1939.38,17865.23,1924.82,19595.5,8156.96,6060.1,5043.589
2016-02-02,1903.03,17750.68,1906.6,19446.84,8131.24,5922.01,4993.322
2016-02-03,1912.53,17191.25,1890.67,18991.59,8063.0,5837.14,4876.757
2016-02-04,1915.45,17044.99,1916.26,19183.09,8063.0,5898.76,4980.359
2016-02-05,1880.05,16819.59,1917.79,19288.17,8063.0,5848.06,4976.176
2016-02-08,1853.44,17004.3,1917.79,19288.17,8063.0,5689.36,4975.393
2016-02-09,1852.21,16085.44,1917.79,19288.17,8063.0,5632.19,4832.076
2016-02-10,1851.86,15713.39,1917.79,19288.17,8063.0,5672.3,4775.68
2016-02-11,1829.08,15713.39,1861.54,18545.8,8063.0,5536.97,4821.077
2016-02-12,1864.78,14952.61,1835.28,18319.58,8063.0,5707.6,4765.346
2016-02-16,1895.58,16054.43,1888.3,19122.08,8212.07,5862.17,4910.037
2016-02-17,1926.82,15836.36,1883.94,18924.57,8214.25,6030.32,4882.1
2016-02-18,1917.83,16196.8,1908.84,19363.08,8314.67,5971.95,4991.997
2016-02-19,1917.78,15967.17,1916.24,19285.5,8325.04,5950.23,4952.796
2016-02-22,1945.5,16111.05,1916.36,19464.09,8326.68,6037.73,5001.224
2016-02-23,1921.27,16052.05,1914.22,19414.78,8334.64,5962.31,4979.588
2016-02-24,1929.8,15915.79,1912.53,19192.45,8282.86,5867.18,4875.019
2016-02-25,1951.7,16140.34,1918.57,18888.75,8365.86,6012.81,4881.176
2016-02-26,1948.05,16188.41,1920.16,19364.15,8411.16,6096.01,4879.958
2016-02-29,1932.23,16026.76,1916.66,19111.93,8411.16,6097.09,4880.926
2016-03-01,1978.35,16085.51,1916.66,19407.46,8485.69,6152.88,4922.252
2016-03-02,1986.45,16746.55,1947.42,20003.49,8544.05,6147.06,5021.23
2016-03-03,1993.4,16960.16,1958.17,19941.76,8611.79,6130.46,5081.12
2016-03-04,1999.99,17014.78,1955.63,20176.7,8643.55,6199.43,5090.025
2016-03-07,2001.76,16911.32,1957.87,20159.72,8659.55,6182.4,5142.814
2016-03-08,1979.26,16783.15,1946.12,20011.58,8664.31,6125.44,5107.96
2016-03-09,1989.26,16642.2,1952.95,19996.26,8634.11,6146.32,5157.192
2016-03-10,1989.57,16852.35,1969.33,19984.42,8660.7,6036.7,5150.073
2016-03-11,2022.19,16938.87,1971.41,20199.6,8706.14,6139.79,5166.393
2016-03-14,2019.64,17233.75,1972.27,20435.34,8747.9,6174.57,5185.458
2016-03-15,2015.93,17117.07,1969.97,20288.77,8611.18,6139.97,5111.424
2016-03-16,2027.22,16974.45,1974.9,20257.7,8699.14,6175.49,5119.027
2016-03-17,2040.59,16936.38,1987.99,20503.81,8734.54,6201.12,5168.153
2016-03-18,2049.58,16724.81,1992.12,20671.63,8810.71,6189.64,5183.124
2016-03-21,2051.6,16724.81,1989.76,20684.15,8812.7,6184.58,5166.568
2016-03-22,2049.8,17048.55,1996.81,20666.75,8785.68,6192.74,5166.623
2016-03-23,2036.71,17000.98,1995.12,20615.23,8766.09,6199.11,5142.266
2016-03-24,2035.94,16892.33,1985.97,20345.61,8743.38,6106.48,5084.207
2016-03-28,2037.05,17134.37,1982.54,20345.61,8690.45,6106.48,5084.207
2016-03-29,2055.01,17103.53,1994.91,20366.3,8617.35,6105.9,5004.516
2016-03-30,2063.95,16878.96,2002.14,20803.39,8737.04,6203.17,5010.268
2016-03-31,2059.74,16758.67,1995.85,20776.7,8744.83,6174.9,5082.785
2016-04-01,2072.78,16164.16,1973.57,20498.92,8657.55,6146.05,4999.385
2016-04-04,2066.13,16123.27,1978.97,20498.92,8657.55,6164.72,4995.319
2016-04-05,2045.17,15732.82,1962.74,20177.0,8657.55,6091.23,4924.385
2016-04-06,2066.66,15715.36,1971.32,20206.67,8513.3,6161.63,4945.912
2016-04-07,2041.91,15749.84,1973.89,20266.05,8490.25,6136.89,4964.079
2016-04-08,2047.6,15821.52,1972.05,20370.4,8541.5,6204.41,4937.617
2016-04-11,2041.99,15751.13,1970.37,20440.81,8562.59,6200.12,4931.532
2016-04-12,2061.72,15928.79,1981.32,20504.44,8531.18,6242.39,4975.646
2016-04-13,2082.42,16381.22,1981.32,21158.71,8652.08,6362.89,5054.655
2016-04-14,2082.78,16911.05,2015.93,21337.81,8667.71,6365.1,5118.622
2016-04-15,2080.73,16848.03,2014.71,21316.47,8700.39,6343.75,5157.486
2016-04-18,2094.34,16275.95,2009.1,21161.5,8666.01,6353.52,5137.055
2016-04-19,2100.8,16874.44,2011.36,21436.21,8633.72,6405.35,5188.813
2016-04-20,2102.4,16906.54,2005.83,21236.31,8514.48,6410.26,5215.953
2016-04-21,2091.48,17363.62,2022.1,21622.25,8568.65,6381.44,5272.713
2016-04-22,2091.58,17572.49,2015.49,21467.04,8535.75,6310.44,5236.366
2016-04-25,2087.79,17439.3,2014.55,21304.44,8560.28,6260.92,5236.366
2016-04-26,2091.7,17353.28,2019.63,21407.27,8581.57,6284.52,5220.644
2016-04-27,2095.15,17290.49,2015.4,21361.6,8563.05,6319.91,5187.706
2016-04-28,2075.81,16666.05,2000.93,21388.03,8473.87,6322.4,5225.428
2016-04-29,2065.3,16666.05,1994.15,21067.05,8377.9,6241.89,5252.217
2016-05-02,2081.43,16147.38,1978.15,21067.05,8377.9,6241.89,5242.969
2016-05-03,2063.37,16147.38,1986.41,20676.94,8294.12,6185.59,5353.84
2016-05-04,2051.12,16147.38,1976.71,20525.83,8185.47,6112.02,5271.137
2016-05-05,2050.63,16147.38,1976.71,20449.82,8167.96,6117.25,5279.056
2016-05-06,2057.14,16106.72,1976.71,20109.87,8146.43,6125.7,5292.046
2016-05-09,2058.69,16216.03,1967.81,20156.81,8131.83,6114.81,5320.697
2016-05-10,2084.39,16565.19,1982.5,20242.68,8156.29,6156.65,5342.787
2016-05-11,2064.46,16579.01,1980.1,20055.29,8135.56,6162.49,5372.293
2016-05-12,2064.11,16646.34,1977.49,19915.46,8108.05,6104.19,5359.302
2016-05-13,2046.61,16412.21,1966.99,19719.29,8053.69,6138.5,5328.989
2016-05-16,2066.66,16466.4,1967.91,19883.95,8067.6,6151.4,5358.946
2016-05-17,2047.21,16652.8,1968.06,20118.8,8140.48,6167.77,5395.874
2016-05-18,2047.63,16644.69,1956.73,19826.41,8159.68,6165.8,5356.162
2016-05-19,2040.04,16646.66,1946.78,19694.33,8095.98,6053.35,5323.342
2016-05-20,2052.32,16736.35,1947.67,19852.2,8131.26,6156.32,5351.306
2016-05-23,2048.04,16654.6,1955.25,19809.03,8344.44,6136.43,5318.943
2016-05-24,2076.06,16498.76,1937.68,19830.43,8300.66,6219.26,5295.571
2016-05-25,2090.54,16757.35,1960.51,20368.05,8396.2,6262.85,5372.51
2016-05-26,2090.1,16772.46,1957.06,20397.11,8394.12,6265.65,5388.089
2016-05-27,2099.06,16834.84,1969.17,20576.77,8463.61,6270.79,5405.913
2016-05-31,2096.96,17234.98,1983.4,20815.09,8535.59,6230.79,5378.56
2016-06-01,2099.33,16955.73,1982.72,20760.98,8597.16,6191.93,5323.171
2016-06-02,2105.26,16562.55,1985.11,20859.22,8556.02,6185.61,5278.889
2016-06-03,2099.13,16642.23,1985.84,20947.24,8587.36,6209.63,5318.888
2016-06-06,2109.41,16580.03,1985.84,21030.22,8597.11,6273.4,5360.422
2016-06-07,2112.13,16675.45,2011.63,21328.24,8679.9,6284.53,5371.026
2016-06-08,2119.12,16830.92,2027.08,21297.88,8715.48,6301.52,5369.976
2016-06-09,2115.48,16668.41,2024.17,21297.88,8715.48,6231.89,5361.936
2016-06-10,2096.07,16601.36,2017.63,21042.64,8715.48,6115.76,5312.596
2016-06-13,2079.06,16019.18,1979.06,20512.99,8536.22,6044.97,5312.596
2016-06-14,2075.32,15859.0,1972.03,20387.53,8576.12,5923.53,5203.262
2016-06-15,2071.5,15919.58,1968.83,20467.52,8606.37,5966.8,5147.056
2016-06-16,2077.99,15434.14,1951.99,20038.42,8494.14,5950.48,5145.985
2016-06-17,2071.22,15599.66,1953.4,20169.98,8568.08,6021.09,5162.664
2016-06-20,2083.25,15965.3,1981.12,20510.2,8625.92,6204.0,5256.758
2016-06-21,2088.9,16169.11,1982.7,20668.44,8684.85,6226.55,5274.362
2016-06-22,2085.45,16065.72,1992.58,20795.12,8716.25,6261.19,5270.947
2016-06-23,2113.32,16238.35,1986.71,20868.34,8676.68,6338.1,5280.684
2016-06-24,2037.41,14952.02,1925.24,20259.13,8476.99,6138.69,5113.181
2016-06-27,2000.54,15309.21,1926.85,20227.3,8458.87,5982.2,5137.23
2016-06-28,2036.09,15323.14,1936.22,20172.46,8505.51,6140.39,5103.274
2016-06-29,2070.77,15566.83,1956.36,20436.12,8586.56,6360.06,5142.396
2016-06-30,2098.86,15575.92,1970.35,20794.37,8666.58,6504.33,5233.375
2016-07-01,2102.95,15682.48,1987.32,20794.37,8738.24,6577.83,5246.609
2016-07-05,2088.55,15669.33,1989.85,20750.72,8716.07,6545.37,5228.001
2016-07-06,2099.73,15378.99,1953.12,20495.29,8575.75,6463.59,5197.547
2016-07-07,2097.9,15276.24,1974.08,20706.92,8640.91,6533.79,5227.918
2016-07-08,2129.9,15106.98,1963.1,20564.17,8640.91,6590.64,5230.537
2016-07-11,2137.16,15708.82,1988.54,20880.5,8786.47,6682.86,5337.105
2016-07-12,2152.14,16095.65,1991.23,21224.74,8841.46,6680.69,5353.216
2016-07-13,2152.43,16231.43,2005.55,21322.37,8857.75,6670.4,5388.535
2016-07-14,2163.75,16385.89,2008.77,21561.06,8866.36,6654.47,5411.607
2016-07-15,2161.74,16497.85,2017.26,21659.25,8949.85,6669.24,5429.57
2016-07-18,2166.89,16497.85,2021.11,21803.18,9008.21,6695.42,5458.468
2016-07-19,2163.78,16723.31,2016.89,21673.2,9034.87,6697.37,5451.253
2016-07-20,2173.02,16681.89,2015.46,21882.48,9007.68,6728.99,5488.723
2016-07-21,2165.17,16810.22,2012.22,22000.49,9056.56,6699.89,5512.397
2016-07-22,2175.03,16627.25,2010.34,21964.27,9013.14,6730.48,5498.187
2016-07-25,2168.48,16620.29,2012.32,21993.44,8991.67,6710.13,5533.563
2016-07-26,2169.18,16383.04,2027.34,22129.73,9024.79,6724.03,5537.474
2016-07-27,2166.58,16664.82,2025.05,22218.99,9063.39,6750.43,5539.693
2016-07-28,2170.06,16476.84,2021.1,22174.34,9076.64,6721.06,5556.556
2016-07-29,2173.6,16569.27,2016.19,21891.37,8984.41,6724.43,5562.358
2016-08-01,2170.84,16635.77,2029.61,22129.14,9080.71,6693.95,5587.392
2016-08-02,2157.03,16391.45,2019.03,22129.14,9068.76,6645.4,5540.538
2016-08-03,2163.79,16083.11,1994.79,21739.12,9001.71,6634.4,5465.717
2016-08-04,2164.25,16254.89,2000.03,21832.23,9024.71,6740.16,5475.81
2016-08-05,2182.87,16254.45,2017.94,22146.09,9092.12,6793.47,5497.41
2016-08-08,2180.89,16650.57,2031.12,22494.76,9150.26,6809.13,5537.842
2016-08-09,2181.74,16764.97,2043.78,22465.61,9155.08,6851.3,5552.548
2016-08-10,2175.49,16735.12,2044.64,22492.43,9200.42,6866.42,5543.711
2016-08-11,2185.79,16735.12,2048.8,22580.55,9131.83,6914.71,5508.014
2016-08-12,2184.05,16919.92,2050.47,22766.91,9150.39,6916.02,5530.911
2016-08-15,2190.15,16869.56,2050.47,22932.51,9148.51,6941.19,5539.964
2016-08-16,2178.15,16596.51,2047.76,22910.84,9110.36,6893.92,5531.984
2016-08-17,2182.22,16745.64,2043.75,22799.78,9117.7,6859.15,5535.049
2016-08-18,2187.02,16486.01,2055.47,23023.16,9122.5,6868.96,5507.82
2016-08-19,2183.87,16545.82,2056.24,22937.22,9034.27,6858.95,5526.683
2016-08-22,2182.64,16598.19,2042.16,22997.91,8981.81,6828.54,5515.055
2016-08-23,2186.9,16497.36,2049.93,22998.93,9030.93,6868.51,5553.773
2016-08-24,2175.44,16597.3,2043.76,22820.78,9017.38,6835.78,5561.674
2016-08-25,2172.47,16555.95,2042.92,22814.95,9115.47,6816.9,5541.891
2016-08-26,2169.04,16360.71,2037.5,22909.54,9131.72,6838.05,5515.47
2016-08-29,2180.38,16737.49,2032.35,22821.34,9110.17,6838.05,5469.217
2016-08-30,2176.12,16725.36,2039.74,23016.11,9110.56,6820.79,5478.29
2016-08-31,2170.95,16887.4,2034.65,22976.88,9068.85,6781.51,5433.033
2016-09-01,2170.86,16926.84,2032.72,23162.34,9001.15,6745.97,5415.564
2016-09-02,2179.98,16925.68,2038.31,23266.7,8987.55,6894.6,5372.804
2016-09-06,2186.48,17081.98,2066.53,23787.68,9181.85,6826.05,5413.633
2016-09-07,2186.16,17012.44,2061.88,23741.81,9259.07,6846.58,5424.25
2016-09-08,2181.3,16958.77,2063.73,23919.34,9262.89,6858.7,5385.751
2016-09-09,2127.81,16965.76,2037.87,24099.7,9164.88,6776.95,5339.182
2016-09-12,2159.04,16672.92,1991.48,23290.6,8947.06,6700.9,5219.608
2016-09-13,2127.02,16729.04,1999.36,23215.76,8940.83,6665.63,5207.78
2016-09-14,2125.77,16614.24,1999.36,23190.64,8902.3,6673.31,5227.692
2016-09-15,2147.26,16405.01,1999.36,23335.59,8902.3,6730.3,5239.86
2016-09-16,2139.16,16519.29,1999.36,23335.59,8902.3,6710.28,5296.698
2016-09-19,2139.12,16519.29,2015.78,23550.45,9152.88,6813.55,5294.763
2016-09-20,2139.76,16492.15,2025.71,23530.86,9161.58,6830.79,5303.568
2016-09-21,2163.12,16807.62,2035.99,23669.9,9228.5,6834.77,5339.557
2016-09-22,2177.18,16807.62,2049.7,23759.8,9235.26,6911.4,5374.456
2016-09-23,2164.69,16754.02,2054.07,23686.48,9284.62,6909.43,5431.297
2016-09-26,2146.1,16544.56,2047.11,23317.92,9194.52,6818.04,5431.42
2016-09-27,2159.93,16683.93,2062.82,23571.9,9194.52,6807.67,5405.892
2016-09-28,2171.37,16465.4,2053.06,23619.65,9194.52,6849.38,5412.35
2016-09-29,2151.13,16693.71,2068.72,23739.47,9270.9,6919.42,5471.259
2016-09-30,2168.27,16449.84,2043.63,23297.15,9166.85,6899.33,5435.921
2016-10-03,2161.2,16598.67,2043.63,23584.43,9234.2,6983.52,5478.514
2016-10-04,2150.49,16735.65,2054.86,23689.44,9287.77,7074.34,5484.004
2016-10-05,2159.73,16819.24,2053.0,23788.31,9272.28,7033.25,5452.925
2016-10-06,2160.77,16899.1,2065.3,23952.5,9284.31,6999.96,5483.031
2016-10-07,2153.74,16860.09,2053.8,23851.82,9265.81,7044.39,5467.39
2016-10-10,2163.66,16860.09,2056.82,23851.82,9265.81,7097.5,5475.431
2016-10-11,2136.73,17024.76,2031.93,23549.52,9219.82,7070.88,5479.802
2016-10-12,2139.18,16840.0,2033.73,23407.05,9252.6,7024.01,5474.616
2016-10-13,2132.55,16774.24,2015.44,23031.3,9219.17,6977.74,5435.543
2016-10-14,2132.98,16856.37,2022.66,23233.31,9165.17,7013.55,5434.032
2016-10-17,2126.5,16900.12,2027.61,23037.54,9176.22,6947.55,5388.68
2016-10-18,2139.6,16963.61,2040.43,23394.39,9222.58,7000.06,5410.754
2016-10-19,2144.29,16998.91,2040.94,23304.97,9283.99,7021.92,5435.363
2016-10-20,2141.34,17235.5,2040.6,23374.4,9317.24,7026.9,5442.144
2016-10-21,2141.16,17184.59,2033.0,23374.4,9306.57,7020.47,5430.318
2016-10-24,2151.33,17234.42,2047.74,23604.08,9322.5,6986.4,5408.486
2016-10-25,2143.16,17365.25,2037.17,23565.11,9385.65,7017.64,5442.829
2016-10-26,2139.43,17391.84,2013.89,23325.43,9362.25,6958.09,5359.798
2016-10-27,2133.04,17336.42,2024.12,23132.35,9299.55,6986.57,5295.545
2016-10-28,2126.41,17446.41,2019.42,22954.81,9306.92,6996.26,5283.838
2016-10-31,2126.15,17425.02,2008.19,22934.54,9290.12,6954.22,5317.732
2016-11-01,2111.72,17442.4,2007.39,23147.07,9272.7,6917.14,5290.47
2016-11-02,2097.94,17134.68,1978.94,22810.5,9139.04,6845.42,5228.994
2016-11-03,2088.66,17134.68,1983.8,22683.51,9067.27,6790.51,5225.553
2016-11-04,2085.18,16905.36,1982.02,22642.62,9068.15,6693.26,5180.82
2016-11-07,2131.52,17177.21,1997.58,22801.4,9189.84,6806.9,5250.799
2016-11-08,2139.56,17171.38,2003.38,22909.47,9217.43,6843.13,5257.79
2016-11-09,2163.26,16251.54,1958.38,22415.19,8943.2,6911.84,5156.556
2016-11-10,2167.48,17344.42,2002.6,22839.11,9152.18,6827.98,5328.835
2016-11-11,2164.45,17374.79,1984.43,22531.09,8957.76,6730.43,5370.738
2016-11-14,2164.2,17672.62,1974.4,22222.22,8940.4,6753.18,5345.732
2016-11-15,2180.39,17668.15,1967.53,22323.91,8931.03,6792.74,5326.201
2016-11-16,2176.94,17862.21,1979.65,22280.53,8962.22,6749.72,5327.672
2016-11-17,2187.12,17862.63,1980.55,22262.88,8995.26,6794.71,5338.538
2016-11-18,2181.9,17967.41,1974.58,22344.21,9008.79,6775.77,5359.415
2016-11-21,2198.18,18106.02,1966.05,22357.78,9041.11,6777.96,5351.336
2016-11-22,2202.94,18162.94,1983.47,22678.07,9133.39,6819.72,5413.332
2016-11-23,2204.72,18162.94,1987.95,22676.69,9178.23,6817.71,5484.358
2016-11-25,2213.35,18381.22,1974.46,22723.45,9159.07,6840.75,5507.785
2016-11-28,2201.72,18356.89,1978.13,22830.57,9222.24,6799.47,5464.4
2016-11-29,2204.66,18307.04,1978.39,22737.07,9192.38,6772.0,5457.499
2016-11-30,2198.81,18308.48,1983.48,22789.77,9240.71,6783.79,5440.472
2016-12-01,2191.08,18513.12,1983.75,22878.23,9263.53,6752.93,5500.241
2016-12-02,2191.95,18426.08,1970.61,22564.82,9189.49,6730.72,5444.017
2016-12-05,2204.71,18274.99,1963.36,22505.55,9160.66,6746.83,5400.441
2016-12-06,2212.23,18360.54,1989.86,22675.15,9250.77,6779.84,5428.692
2016-12-07,2241.35,18496.69,1991.89,22800.92,9263.89,6902.23,5478.102
2016-12-08,2246.19,18765.47,2031.07,22861.84,9375.86,6931.55,5543.635
2016-12-09,2259.53,18996.37,2024.69,22760.98,9392.68,6954.21,5560.621
2016-12-12,2256.96,19155.03,2027.24,22433.02,9349.94,6890.42,5562.83
2016-12-13,2271.72,19250.52,2035.98,22446.7,9382.14,6968.57,5545.048
2016-12-14,2253.28,19253.61,2036.87,22456.62,9368.52,6949.19,5584.62
2016-12-15,2262.03,19273.79,2036.65,22059.4,9360.35,6999.01,5538.577
2016-12-16,2258.07,19401.15,2042.24,22020.75,9326.78,7011.64,5532.928
2016-12-19,2262.53,19391.6,2038.39,21832.68,9239.32,7017.16,5562.082
2016-12-20,2270.76,19494.53,2041.94,21729.06,9242.41,7043.96,5591.075
2016-12-21,2265.18,19444.49,2037.96,21809.8,9204.26,7041.42,5613.472
2016-12-22,2260.96,19427.67,2035.73,21636.2,9118.75,7063.68,5643.944
2016-12-23,2263.79,19427.67,2035.9,21574.76,9078.64,7068.17,5627.947
2016-12-27,2268.88,19403.06,2042.17,21574.76,9109.27,7068.17,5627.947
2016-12-28,2249.92,19401.72,2024.49,21754.74,9201.4,7106.08,5685.023
2016-12-29,2249.26,19145.14,2026.46,21790.91,9153.09,7120.26,5699.068
2016-12-30,2238.83,19114.37,2026.46,22000.56,9253.5,7142.83,5665.791
2017-01-03,2257.83,19114.37,2043.97,22150.4,9272.88,7177.89,5733.183
2017-01-04,2270.75,19594.16,2045.64,22134.47,9286.96,7189.74,5736.409
2017-01-05,2269.0,19520.69,2041.95,22456.69,9358.14,7195.31,5753.35
